"location","reference_date","horizon","target_end_date","output_type","output_type_id","value"
"US National",2012-11-18,1,2012-11-25,"pmf","[8.0,8.1)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[8.1,8.2)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[8.2,8.3)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[8.3,8.4)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[8.4,8.5)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[8.5,8.6)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[8.6,8.7)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[8.7,8.8)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[8.8,8.9)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[8.9,9.0)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[9.0,9.1)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[9.1,9.2)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[9.2,9.3)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[9.3,9.4)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[9.4,9.5)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[9.5,9.6)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[9.6,9.7)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[9.7,9.8)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[9.8,9.9)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[9.9,10.0)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[10.0,10.1)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[10.1,10.2)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[10.2,10.3)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[10.3,10.4)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[10.4,10.5)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[10.5,10.6)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[10.6,10.7)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[10.7,10.8)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[10.8,10.9)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[10.9,11.0)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[11.0,11.1)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[11.1,11.2)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[11.2,11.3)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[11.3,11.4)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[11.4,11.5)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[11.5,11.6)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[11.6,11.7)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[11.7,11.8)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[11.8,11.9)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[11.9,12.0)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[12.0,12.1)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[12.1,12.2)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[12.2,12.3)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[12.3,12.4)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[12.4,12.5)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[12.5,12.6)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[12.6,12.7)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[12.7,12.8)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[12.8,12.9)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[12.9,13.0)",0
"US National",2012-11-18,1,2012-11-25,"pmf","[13.0,100.0)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[0.0,0.1)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[0.1,0.2)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[0.2,0.3)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[0.3,0.4)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[0.4,0.5)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[0.5,0.6)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[0.6,0.7)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[0.7,0.8)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[0.8,0.9)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[0.9,1.0)",2e-04
"US National",2012-11-18,2,2012-12-02,"pmf","[1.0,1.1)",2e-04
"US National",2012-11-18,2,2012-12-02,"pmf","[1.1,1.2)",0.0011
"US National",2012-11-18,2,2012-12-02,"pmf","[1.2,1.3)",0.0035
"US National",2012-11-18,2,2012-12-02,"pmf","[1.3,1.4)",0.0088
"US National",2012-11-18,2,2012-12-02,"pmf","[1.4,1.5)",0.0189
"US National",2012-11-18,2,2012-12-02,"pmf","[1.5,1.6)",0.0318
"US National",2012-11-18,2,2012-12-02,"pmf","[1.6,1.7)",0.0472
"US National",2012-11-18,2,2012-12-02,"pmf","[1.7,1.8)",0.0695
"US National",2012-11-18,2,2012-12-02,"pmf","[1.8,1.9)",0.0765
"US National",2012-11-18,2,2012-12-02,"pmf","[1.9,2.0)",0.0897
"US National",2012-11-18,2,2012-12-02,"pmf","[2.0,2.1)",0.0964
"US National",2012-11-18,2,2012-12-02,"pmf","[2.1,2.2)",0.0935
"US National",2012-11-18,2,2012-12-02,"pmf","[2.2,2.3)",0.083
"US National",2012-11-18,2,2012-12-02,"pmf","[2.3,2.4)",0.0751
"US National",2012-11-18,2,2012-12-02,"pmf","[2.4,2.5)",0.0671
"US National",2012-11-18,2,2012-12-02,"pmf","[2.5,2.6)",0.06
"US National",2012-11-18,2,2012-12-02,"pmf","[2.6,2.7)",0.0414
"US National",2012-11-18,2,2012-12-02,"pmf","[2.7,2.8)",0.0329
"US National",2012-11-18,2,2012-12-02,"pmf","[2.8,2.9)",0.0275
"US National",2012-11-18,2,2012-12-02,"pmf","[2.9,3.0)",0.0228
"US National",2012-11-18,2,2012-12-02,"pmf","[3.0,3.1)",0.0149
"US National",2012-11-18,2,2012-12-02,"pmf","[3.1,3.2)",0.0127
"US National",2012-11-18,2,2012-12-02,"pmf","[3.2,3.3)",0.0083
"US National",2012-11-18,2,2012-12-02,"pmf","[3.3,3.4)",0.0044
"US National",2012-11-18,2,2012-12-02,"pmf","[3.4,3.5)",0.0048
"US National",2012-11-18,2,2012-12-02,"pmf","[3.5,3.6)",0.0027
"US National",2012-11-18,2,2012-12-02,"pmf","[3.6,3.7)",0.0021
"US National",2012-11-18,2,2012-12-02,"pmf","[3.7,3.8)",8e-04
"US National",2012-11-18,2,2012-12-02,"pmf","[3.8,3.9)",6e-04
"US National",2012-11-18,2,2012-12-02,"pmf","[3.9,4.0)",4e-04
"US National",2012-11-18,2,2012-12-02,"pmf","[4.0,4.1)",5e-04
"US National",2012-11-18,2,2012-12-02,"pmf","[4.1,4.2)",9.99999999999999e-05
"US National",2012-11-18,2,2012-12-02,"pmf","[4.2,4.3)",9.99999999999999e-05
"US National",2012-11-18,2,2012-12-02,"pmf","[4.3,4.4)",2e-04
"US National",2012-11-18,2,2012-12-02,"pmf","[4.4,4.5)",9.99999999999999e-05
"US National",2012-11-18,2,2012-12-02,"pmf","[4.5,4.6)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[4.6,4.7)",2e-04
"US National",2012-11-18,2,2012-12-02,"pmf","[4.7,4.8)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[4.8,4.9)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[4.9,5.0)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[5.0,5.1)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[5.1,5.2)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[5.2,5.3)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[5.3,5.4)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[5.4,5.5)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[5.5,5.6)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[5.6,5.7)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[5.7,5.8)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[5.8,5.9)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[5.9,6.0)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[6.0,6.1)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[6.1,6.2)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[6.2,6.3)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[6.3,6.4)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[6.4,6.5)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[6.5,6.6)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[6.6,6.7)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[6.7,6.8)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[6.8,6.9)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[6.9,7.0)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[7.0,7.1)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[7.1,7.2)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[7.2,7.3)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[7.3,7.4)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[7.4,7.5)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[7.5,7.6)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[7.6,7.7)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[7.7,7.8)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[7.8,7.9)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[7.9,8.0)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[8.0,8.1)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[8.1,8.2)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[8.2,8.3)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[8.3,8.4)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[8.4,8.5)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[8.5,8.6)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[8.6,8.7)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[8.7,8.8)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[8.8,8.9)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[8.9,9.0)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[9.0,9.1)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[9.1,9.2)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[9.2,9.3)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[9.3,9.4)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[9.4,9.5)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[9.5,9.6)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[9.6,9.7)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[9.7,9.8)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[9.8,9.9)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[9.9,10.0)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[10.0,10.1)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[10.1,10.2)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[10.2,10.3)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[10.3,10.4)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[10.4,10.5)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[10.5,10.6)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[10.6,10.7)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[10.7,10.8)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[10.8,10.9)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[10.9,11.0)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[11.0,11.1)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[11.1,11.2)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[11.2,11.3)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[11.3,11.4)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[11.4,11.5)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[11.5,11.6)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[11.6,11.7)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[11.7,11.8)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[11.8,11.9)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[11.9,12.0)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[12.0,12.1)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[12.1,12.2)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[12.2,12.3)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[12.3,12.4)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[12.4,12.5)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[12.5,12.6)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[12.6,12.7)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[12.7,12.8)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[12.8,12.9)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[12.9,13.0)",0
"US National",2012-11-18,2,2012-12-02,"pmf","[13.0,100.0)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[0.0,0.1)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[0.1,0.2)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[0.2,0.3)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[0.3,0.4)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[0.4,0.5)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[0.5,0.6)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[0.6,0.7)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[0.7,0.8)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[0.8,0.9)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[0.9,1.0)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[1.0,1.1)",7e-04
"US National",2012-11-18,3,2012-12-09,"pmf","[1.1,1.2)",4e-04
"US National",2012-11-18,3,2012-12-09,"pmf","[1.2,1.3)",0.0019
"US National",2012-11-18,3,2012-12-09,"pmf","[1.3,1.4)",0.0055
"US National",2012-11-18,3,2012-12-09,"pmf","[1.4,1.5)",0.0075
"US National",2012-11-18,3,2012-12-09,"pmf","[1.5,1.6)",0.013
"US National",2012-11-18,3,2012-12-09,"pmf","[1.6,1.7)",0.0206
"US National",2012-11-18,3,2012-12-09,"pmf","[1.7,1.8)",0.0255
"US National",2012-11-18,3,2012-12-09,"pmf","[1.8,1.9)",0.0361
"US National",2012-11-18,3,2012-12-09,"pmf","[1.9,2.0)",0.042
"US National",2012-11-18,3,2012-12-09,"pmf","[2.0,2.1)",0.0509
"US National",2012-11-18,3,2012-12-09,"pmf","[2.1,2.2)",0.0572
"US National",2012-11-18,3,2012-12-09,"pmf","[2.2,2.3)",0.0605
"US National",2012-11-18,3,2012-12-09,"pmf","[2.3,2.4)",0.0621
"US National",2012-11-18,3,2012-12-09,"pmf","[2.4,2.5)",0.0641
"US National",2012-11-18,3,2012-12-09,"pmf","[2.5,2.6)",0.059
"US National",2012-11-18,3,2012-12-09,"pmf","[2.6,2.7)",0.06
"US National",2012-11-18,3,2012-12-09,"pmf","[2.7,2.8)",0.0554
"US National",2012-11-18,3,2012-12-09,"pmf","[2.8,2.9)",0.0485
"US National",2012-11-18,3,2012-12-09,"pmf","[2.9,3.0)",0.0506
"US National",2012-11-18,3,2012-12-09,"pmf","[3.0,3.1)",0.0424
"US National",2012-11-18,3,2012-12-09,"pmf","[3.1,3.2)",0.0349
"US National",2012-11-18,3,2012-12-09,"pmf","[3.2,3.3)",0.0329
"US National",2012-11-18,3,2012-12-09,"pmf","[3.3,3.4)",0.026
"US National",2012-11-18,3,2012-12-09,"pmf","[3.4,3.5)",0.0255
"US National",2012-11-18,3,2012-12-09,"pmf","[3.5,3.6)",0.0202
"US National",2012-11-18,3,2012-12-09,"pmf","[3.6,3.7)",0.0183
"US National",2012-11-18,3,2012-12-09,"pmf","[3.7,3.8)",0.0134
"US National",2012-11-18,3,2012-12-09,"pmf","[3.8,3.9)",0.0121
"US National",2012-11-18,3,2012-12-09,"pmf","[3.9,4.0)",0.0106
"US National",2012-11-18,3,2012-12-09,"pmf","[4.0,4.1)",0.0085
"US National",2012-11-18,3,2012-12-09,"pmf","[4.1,4.2)",0.007
"US National",2012-11-18,3,2012-12-09,"pmf","[4.2,4.3)",0.0052
"US National",2012-11-18,3,2012-12-09,"pmf","[4.3,4.4)",0.0046
"US National",2012-11-18,3,2012-12-09,"pmf","[4.4,4.5)",0.0033
"US National",2012-11-18,3,2012-12-09,"pmf","[4.5,4.6)",0.0025
"US National",2012-11-18,3,2012-12-09,"pmf","[4.6,4.7)",0.0019
"US National",2012-11-18,3,2012-12-09,"pmf","[4.7,4.8)",0.0015
"US National",2012-11-18,3,2012-12-09,"pmf","[4.8,4.9)",0.0012
"US National",2012-11-18,3,2012-12-09,"pmf","[4.9,5.0)",0.0013
"US National",2012-11-18,3,2012-12-09,"pmf","[5.0,5.1)",0.0015
"US National",2012-11-18,3,2012-12-09,"pmf","[5.1,5.2)",7e-04
"US National",2012-11-18,3,2012-12-09,"pmf","[5.2,5.3)",4e-04
"US National",2012-11-18,3,2012-12-09,"pmf","[5.3,5.4)",4e-04
"US National",2012-11-18,3,2012-12-09,"pmf","[5.4,5.5)",4e-04
"US National",2012-11-18,3,2012-12-09,"pmf","[5.5,5.6)",5e-04
"US National",2012-11-18,3,2012-12-09,"pmf","[5.6,5.7)",4e-04
"US National",2012-11-18,3,2012-12-09,"pmf","[5.7,5.8)",2e-04
"US National",2012-11-18,3,2012-12-09,"pmf","[5.8,5.9)",2e-04
"US National",2012-11-18,3,2012-12-09,"pmf","[5.9,6.0)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[6.0,6.1)",2e-04
"US National",2012-11-18,3,2012-12-09,"pmf","[6.1,6.2)",9.99999999999999e-05
"US National",2012-11-18,3,2012-12-09,"pmf","[6.2,6.3)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[6.3,6.4)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[6.4,6.5)",9.99999999999999e-05
"US National",2012-11-18,3,2012-12-09,"pmf","[6.5,6.6)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[6.6,6.7)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[6.7,6.8)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[6.8,6.9)",9.99999999999999e-05
"US National",2012-11-18,3,2012-12-09,"pmf","[6.9,7.0)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[7.0,7.1)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[7.1,7.2)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[7.2,7.3)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[7.3,7.4)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[7.4,7.5)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[7.5,7.6)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[7.6,7.7)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[7.7,7.8)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[7.8,7.9)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[7.9,8.0)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[8.0,8.1)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[8.1,8.2)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[8.2,8.3)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[8.3,8.4)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[8.4,8.5)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[8.5,8.6)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[8.6,8.7)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[8.7,8.8)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[8.8,8.9)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[8.9,9.0)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[9.0,9.1)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[9.1,9.2)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[9.2,9.3)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[9.3,9.4)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[9.4,9.5)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[9.5,9.6)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[9.6,9.7)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[9.7,9.8)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[9.8,9.9)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[9.9,10.0)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[10.0,10.1)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[10.1,10.2)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[10.2,10.3)",0
"US National",2012-11-18,3,2012-12-09,"pmf","[10.3,10.4)",0
